stackoverflow_id,Reputation,Answer,Question,tags,upvote,downvote,ans_vote,ques_vote,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism
49376,69799,586,103,"['javascript', 'git', 'gitignore', 'html', 'ruby-on-rails-3']",997,81,216,862,0.898091704,0.081064741,0.123083483,0.04919867,0.341665579
94559,59555,1752,0,"['azure', 'python', 'javascript', 'c#', 'azure-blob-storage']",95,273,44,324,0.899777773,0.240725569,0.144362643,0.046987433,0.246620826
902968,62318,268,2,"['cocoapods', 'git', 'case-sensitive', 'git-commit', 'git-config']",4801,140,2658,2283,0.905159437,0.143172445,0.032595206,0.014844881,0.199024895
403671,134817,1974,0,"['c#', '.net', 'html-agility-pack', 'windows', 'winforms']",1095,588,1069,614,0.797286986,0.301599356,0.220477437,0.005110071,0.663930743
784588,80097,737,5,"['laravel', 'eloquent', 'php', 'laravel-4', 'laravel-query-builder']",218,89,37,270,0.977437285,0.577405321,0.199769087,0.030644978,0.165327251
8123,64891,615,68,"['c++', 'c', 'stl', 'string', 'stdstring']",2097,197,1053,1241,0.881212782,0.554040454,0.244960296,0.145032836,0.29620058
447156,97957,2419,112,"['c#', 'datetime', '.net', 'string', 'asp.net']",7927,83,3382,4628,0.573928298,0.259537758,0.013192646,0.090097332,0.614544563
49485,141205,442,48,"['reactjs', 'javascript', 'ruby', 'string', 'jsx']",1215,125,283,1057,0.869225938,0.025354134,0.053678332,0.019881887,0.371140866
46914,89950,1116,164,"['python', 'arrays', 'methods', 'javascript', 'variables']",2647,259,772,2134,0.928398679,0.110110067,0.109577967,0.001470854,0.340483892
9021,540929,1699,330,"['javascript', 'object', 'properties', 'jquery', 'php']",2621,323,653,2291,0.901026172,0.146466323,0.201982534,0.024793223,0.423213956
14357,118749,2446,182,"['c#', '.net', 'javascript', 'linq', 'asp.net']",2760,1635,2092,2303,0.50238833,0.040347505,0.341332729,0.201656693,0.752791676
2483313,103513,3065,9,"['ruby', 'ruby-on-rails', 'ruby-on-rails-4', 'activerecord', 'rspec']",647,438,280,805,0.858142068,0.132191523,0.226095031,0.016651045,0.434919598
6461,103279,405,67,"['asp.net', 'css', 'display', 'html', 'c#']",3882,102,1914,2070,0.536745967,0.106114817,0.285390249,0.259860621,0.999999999
220643,43473,1155,1,"['xamarin.ios', 'c#', 'ios', 'xamarin', 'mono']",3228,23,1712,1539,0.814699019,0.681654353,0.035093753,0.021684999,0.35363663
2530848,72733,1525,7,"['c#', '.net', 'async-await', 'asynchronous', 'winforms']",2392,2515,2284,2623,0.84703629,0.429764671,0.111002859,0.035037458,0.09605754
399037,55013,600,18,"['asp.net', 'iis', 'file-upload', 'sql', 'c#']",1462,1,802,661,0.508204735,0.459096794,0.016121179,0.029724696,0.472859942
157957,93038,2191,6,"['php', 'postgresql', 'sql', 'csv', 'postgresql-copy']",3430,1728,2263,2895,0.958475143,0.07511239,0.102660495,0.010372603,0.339091733
59501,114656,1443,26,"['java', 'json', 'jackson', 'serialization', 'collections']",2530,193,509,2214,0.981029566,0.501272956,0.826494562,0.115556814,0.454841099
45773,64258,504,0,"['amazon-web-services', 'amazon-ec2', 'amazon-s3', 'amazon-dynamodb', 'search']",6218,46,2658,3606,0.868929444,0.804228974,0.132739578,0.07589496,0.080498898
1388319,64553,813,0,"['mongodb', 'aggregation-framework', 'mongodb-query', 'sorting', 'node.js']",708,860,1047,521,0.867429005,0.522645761,0.189188607,0.036117076,0.404141272
263268,119625,686,295,"['yaml', 'syntax', 'string', 'newline', 'ruby']",1933,300,932,1301,0.922917876,0.07689135,0.083121291,0.019749298,0.552446916
9345,60759,757,17,"['c#', 'sql', '.net', 'sql-server', 'command-line']",2011,97,847,1261,0.892673019,0.685287021,0.392000343,0.150510499,0.227151381
208339,59872,238,11,"['python', 'numpy', 'arrays', 'scipy', 'integer']",425,19,173,271,0.869539085,0.540388993,0.473764509,0.368570607,0.405141923
2915,92641,528,103,"['language-agnostic', 'guid', 'ios', 'c', 'objective-c']",1866,349,1517,0,0.787649383,0.37464921,0.149195926,0.014964429,0.327468908
43846,71767,1107,11,"['c#', 'python', 'uniqueidentifier', 'guid', 'uuid']",3938,2027,2299,3666,0.78622796,0.121732715,0.09377906,0.033276452,0.465503405
1441122,129830,535,0,"['java', 'java-8', 'java-stream', 'lambda', 'collections']",1355,45,455,945,0.923004854,0.258741888,0.136969046,0.044362693,0.356851778
250259,218257,4440,19,"['php', 'mysql', 'html', 'date', 'datetime']",4536,24617,24652,4501,0.688095545,0.26921438,0.061158386,0.061014139,0.250204443
598696,91618,1116,307,"['c++', 'c++11', 'templates', 'c++17', 'c++14']",1664,2154,2749,1069,0.920346305,0.103859645,0.063766019,0.00802521,0.400392872
39321,154897,293,520,"['c#', 'php', 'apache', 'operator-keyword', '.net']",1153,174,143,1184,0.685903559,0.05068342,0.022452929,0.006370212,0.70827832
1723893,56984,809,43,"['php', 'mysql', 'javascript', 'html', 'jquery']",3680,1923,2707,2896,0.415489999,0.632481635,0.165720596,0.256286601,0.029465789
179125,104141,1646,1,"['ruby', 'javascript', 'ruby-on-rails', 'arrays', 'json']",2995,244,694,2545,0.937138594,0.371688239,0.268879091,0.077963487,0.229189904
496161,64607,1072,12,"['c++', 'c++11', 'templates', 'language-lawyer', 'c++14']",1589,859,1450,998,0.937952933,0.1780332,0.172310011,0.087433437,0.553259984
2756719,135435,1780,16,"['c++', 'c++11', 'templates', 'c++14', 'c++17']",4795,2738,2143,5390,0.950768065,0.0429274,0.019944101,0.000545427,0.29553473
11343,88017,659,25,"['git', 'cherry-pick', 'github', 'git-commit', 'git-rebase']",6348,780,3028,4100,0.723202725,0.580003745,0.451999771,0.125760052,0.814696435
2173917,133760,3708,10,"['c', 'pointers', 'arrays', 'string', 'c++']",1647,10870,11678,839,0.440084847,0.329261984,0.054061291,0.037720426,0.461170502
1873365,200332,2310,73,"['angular', 'typescript', 'javascript', 'rxjs', 'ngfor']",1887,5,1285,607,0.763502218,0.688436336,0.183879489,0.119759229,0.461334612
287047,66337,700,111,"['css', 'html', 'shadow', 'box-shadow', 'javascript']",2847,442,960,2329,0.186982464,0.35813546,0.001250464,0.005978637,0.800258132
165009,49629,459,12,"['scala', 'java', 'functional-programming', 'language-comparisons', 'dictionary']",781,39,138,682,0.897922395,0.245074766,0.148961862,0.025654014,0.319792784
299509,63238,199,1,"['css', 'html', 'html-input', 'placeholder', 'javascript']",537,371,462,446,0.8462632,0.018468941,0.205160135,0.056382681,0.995003751
219743,83635,859,19,"['elixir', 'phoenix-framework', 'ecto', 'javascript', 'ruby-on-rails']",1566,52,774,844,0.879639761,0.520571147,0.150697652,0.038407924,0.257371333
45786,62333,372,21,"['node.js', 'npm', 'package', 'angularjs', 'javascript']",1773,215,546,1442,0.849533984,0.113746794,0.087689082,0.002402705,0.834335096
980833,160723,1260,21,"['r', 'data.table', 'dataframe', 'plot', 'ggplot2']",5064,226,2178,3112,0.412633295,0.654368482,0.985625573,0.099842499,0.008123431
479989,91637,709,21,"['git', 'git-add', 'c++', 'c', 'bash']",2877,127,1121,1883,0.929237332,0.326954551,0.129472608,0.00479123,0.330626363
171456,356762,3540,26,"['twitter-bootstrap', 'css', 'bootstrap-4', 'twitter-bootstrap-3', 'html']",4613,8804,9735,3682,0.879852548,0.652333124,0.202222669,0.065164029,0.065911646
120292,44629,254,17,"['objective-c', 'nsarray', 'iphone', 'xcode', 'iteration']",3418,100,853,2665,0.937058177,0.504032017,0.163643511,0.085824181,0.236289992
172999,57027,1177,30,"['python', 'gtk', 'matplotlib', 'c', 'autotools']",3816,169,1531,2454,0.871713647,0.224449115,0.121559909,0.035196945,0.679131069
8331,54435,330,43,"['c++', 'gdb', 'debugging', 'c', 'php']",3910,691,1672,2929,0.880874665,0.214645281,0.160638527,0.019595187,0.307947041
23528,188890,3942,212,"['c#', 'javascript', 'jquery', '.net', 'php']",1944,25441,24213,3172,0.787034474,0.229925236,0.213898219,0.03549392,0.244447773
298479,314378,3555,95,"['python', 'javascript', 'php', 'jquery', 'html']",6507,6030,5282,7255,0.797471162,0.001686177,0.135736085,0.024742244,0.999370578
107049,99731,248,7,"['docker', 'nginx', 'docker-network', 'docker-container', 'postgresql']",1813,24,795,1042,0.371347524,0.380912551,0.413334299,0.221290136,0.993592227
98713,289279,3460,134,"['c#', 'wpf', '.net', 'linq', 'xaml']",5398,269,1763,3904,0.885382478,0.304558406,0.221084761,0.015955654,0.35416053
286871,67805,520,14,"['haskell', 'functional-programming', 'category-theory', 'scala', 'recursion-schemes']",10013,109,5290,4832,0.970069702,0.042474602,0.064022743,0.0061708,0.393682544
60518,63204,270,63,"['javascript', 'jquery', 'floating-point', 'java', 'type-conversion']",2442,61,1050,1453,0.71671533,0.021111678,0.303463327,0.143167828,0.999995966
104200,59765,604,42,"['iphone', 'objective-c', 'cocoa-touch', 'ios', 'xcode']",3532,89,1071,2550,0.864558489,0.16822065,0.063304817,0.005912917,0.459239816
6509,169091,2797,0,"['groovy', 'java', 'string', 'grails', 'gradle']",3013,1825,2421,2417,0.870546781,0.556379391,0.077467201,0.037274818,0.267363182
157247,1052527,22700,95,"['javascript', 'jquery', 'arrays', 'java', 'html']",15183,36242,33361,18064,0.957240674,0.102778028,0.059108887,0.014164444,0.358180567
605744,337198,2950,13,"['java', 'spring', 'intellij-idea', 'javascript', 'scala']",4949,70,3048,1971,0.883233256,0.292450657,0.074359667,0.035506332,0.501435117
1301972,82798,1589,27,"['git', 'ruby', 'bash', 'shell', 'string']",302,929,928,303,0.966287483,0.225467762,0.282434482,0.000585715,0.311244815
5056,119412,375,723,"['c#', 'powershell', 'windows', 'tail', 'javascript']",3658,135,966,2827,0.907664707,0.225479708,0.255848461,0.029509321,0.386711856
33518,241937,3307,0,"['f#', 'c#', '.net', 'functional-programming', 'asynchronous']",1031,98,424,705,0.950173218,0.189612013,0.088611064,0.037548625,0.337896137
18747,131080,1999,8,"['oracle', 'sql', 'plsql', 'database', 'sql-server']",3341,119,784,2676,0.87785152,0.499081098,0.171956968,0.144477206,0.355265621
1450,114328,771,96,"['ruby-on-rails', 'ruby', 'javascript', 'string', 'activerecord']",3500,220,1491,2229,0.766190685,0.109696081,0.052638658,0.003871181,0.377092878
96100,321063,1945,3,"['javascript', 'jquery', 'html', 'dom', 'contenteditable']",2395,132,250,2277,0.923939734,0.037003533,0.029999131,0.016381747,0.478482238
493122,75536,1405,227,"['c++', 'php', 'c', 'if-statement', 'control-flow']",4198,2315,3244,3269,0.947264856,0.102537829,0.133482384,0.006177845,0.316552347
334519,138857,1374,73,"['scala', 'shapeless', 'scalaz', 'json', 'haskell']",2609,1156,2277,1488,0.968535071,0.033634084,0.099386826,0.02722632,0.471574664
18180,116096,877,31,"['php', 'git', 'security', 'sql-injection', 'xss']",987,140,216,911,0.6727637,0.056804854,0.082794608,0.021951448,0.850227462
299924,121285,2714,43,"['objective-c', 'ios', 'xcode', 'macos', 'c++']",2946,1413,2814,1545,0.73366519,0.111683346,0.02285215,0.00318523,0.506745061
436641,68166,1064,46,"['javascript', 'node.js', 'npm', 'php', 'google-maps-api-3']",1311,470,887,894,0.913715882,0.26888248,0.085595649,0.068033063,0.276303823
82219,92077,195,10,"['linux', 'shell', 'go', 'python', 'slice']",525,19,160,384,0.968001557,0.131548103,0.19611123,0.041963577,0.558993942
12950,528120,5311,41,"['javascript', 'jquery', 'c#', 'arrays', 'asp.net-mvc']",4852,374,1557,3669,0.924465844,0.211622659,0.146281841,0.029606864,0.237611938
140719,221793,1505,72,"['c++', 'c++-faq', 'operator-overloading', 'operators', 'c']",5100,1493,650,5943,0.937207911,0.372841955,0.198770632,0.070263054,0.394367274
500104,130489,1090,85,"['c++', 'c++11', 'templates', 'lambda', 'c++-faq']",2091,163,508,1746,0.892100343,0.464243221,0.03747962,0.024450482,0.380482796
573032,50640,2801,14,"['java', 'struts2', 'jsp', 'angular', 'ognl']",9116,11700,19040,1776,0.82391125,0.559528264,0.273519695,0.000197034,0.030239777
39375,75716,515,12,"['c++', 'c', 'string', 'linux', 'algorithm']",1296,158,322,1132,0.947474964,0.307548682,0.167345719,0.007878664,0.119748216
1000343,109670,1053,454,"['r', 'dataframe', 'r-faq', 'ggplot2', 'package']",6465,333,2686,4112,0.891162041,0.605756348,0.122701868,0.080898118,0.239619365
5344058,37662,770,2,"['scala', 'apache-spark', 'apache-spark-sql', 'dataframe', 'java']",1711,23,460,1274,0.800899087,0.422774153,0.166383187,0.087934234,0.331352955
1331430,69739,663,30,"['javascript', 'jquery', 'css', 'less', 'css-calc']",1714,899,1340,1273,0.858565211,0.409700837,0.047789166,0.003883301,0.574722442
1578604,71040,1928,11,"['regex', 'excel', 'tcl', 'python', 'javascript']",1711,834,1502,1043,0.784358853,0.484920828,0.013258993,0.049728698,0.298276482
28169,395339,6099,8,"['c', 'c++', 'python', 'malloc', 'casting']",4977,680,1576,4081,0.89733983,0.106307776,0.044559645,0.002553255,0.280714059
951890,63878,1073,0,"['c++', 'python', 'iostream', 'getline', 'benchmarking']",2826,8,1077,1757,0.936260108,0.634279487,0.058560195,0.132334012,0.223571065
492405,140049,1268,25,"['c#', 'asp.net', '.net', 'list', 'ienumerable']",6028,702,2573,4157,0.869295018,0.141243062,0.053587285,0.005234477,0.360546528
1375553,58625,1609,5,"['sharepoint', 'javascript', 'c#', 'google-maps', 'reactjs']",2585,3835,5050,1370,0.629941591,0.538361882,0.066752666,0.007945834,0.385225561
5190,334785,1195,44,"['python', 'operators', 'conditional-operator', 'linux', 'unix']",1233,178,370,1041,0.572381047,0.295757736,0.436622068,0.040344288,0.695648425
722783,79061,1805,15,"['sql', 'sql-server', 'mysql', 't-sql', 'sql-server-2008']",9024,379,3800,5603,0.843159333,0.231141368,0.108041052,0.002279124,0.113959915
6309,1337535,31172,16,"['git', 'github', 'docker', 'eclipse', 'version-control']",71898,479,55936,16441,0.782577201,0.355198125,0.142551797,0.004628867,0.607047646
27439,102679,1358,19,"['java', 'jquery', 'javascript', 'sql', 't-sql']",3727,13,1222,2518,0.818292472,0.694002464,0.149298441,0.019792566,0.232153574
139985,707789,15595,22,"['java', 'multithreading', 'string', 'class', 'android']",3536,5694,2830,6400,0.907640435,0.556273347,0.137974004,0.022480009,0.18858836
41761,49073,749,75,"['xcode', 'objective-c', 'keyboard-shortcuts', 'ios', 'iphone']",1515,186,576,1125,0.045300965,0.051926846,0.049958321,0.030484629,0.924248814
75500,103175,611,614,"['c#', 'asp.net', 'wpf', '.net', 'mime']",8461,302,3920,4843,0.830369457,0.163680509,0.148183137,0.023023131,0.308409714
123527,174901,2059,25,"['ruby-on-rails', 'ruby', 'ruby-on-rails-3', 'git', 'activerecord']",1802,185,1108,879,0.795623597,0.354194074,0.143063121,0.088149724,0.42341442
60096,87219,696,78,"['c#', 'vim', 'java', 'python', 'string']",5172,187,2009,3350,0.941343243,0.744201588,0.305661378,0.071135625,0.323852049
95190,59334,801,23,"['mongodb', 'typescript', 'javascript', 'reactjs', 'node.js']",251,211,136,326,0.836813698,0.298021985,0.127295831,0.0043216,0.308379294
71522,151440,704,376,"['python', 'django', 'sqlite', 'database-table', 'create-table']",2302,354,868,1788,0.914985241,0.262960651,0.194568971,0.057569686,0.253018252
63756,116327,1354,26,"['c#', 'asp.net', 'asp.net-mvc', '.net', 'configuration']",4602,302,1841,3063,0.816694695,0.260398009,0.204808132,0.010983728,0.277700234
110707,88581,658,1,"['git', 'gitignore', 'python', 'google-app-engine', 'git-stage']",2580,24029,21748,4861,0.944733344,0.154286792,0.08049065,0.0014185,0.223363589
145346,85413,1795,58,"['jquery', 'javascript', 'tablesorter', 'html', 'css']",3501,33,1446,2088,0.479068744,0.080589631,0.017903109,0.01451614,0.815688417
171206,50647,1019,111,"['ios', 'objective-c', 'iphone', 'ipad', 'swift']",3073,337,1120,2290,0.737767286,0.419141696,0.135269379,0.004350854,0.460941273
3333,180685,1183,142,"['java', 'mysql', 'csv', 'quotes', 'bash']",4212,562,877,3897,0.81997612,0.052955725,0.063697624,0.002600437,0.329675579
383710,52493,819,22,"['c#', 'tfs', 'visual-studio', 'sql-server', 'sql']",3460,283,1339,2404,0.700754105,0.470056048,0.020562781,0.012893798,0.411238159
252228,163309,7482,23,"['xslt', 'xml', 'xpath', 'xslt-2.0', 'xslt-1.0']",1510,30,170,1370,0.920304023,0.326220524,0.00368284,0.000448329,0.725963619
447356,66490,1990,7,"['javascript', 'html', 'jquery', 'c#', 'forms']",5209,1515,1833,4891,0.820192717,0.106375777,0.066851573,0.119186943,0.294328573
127320,79390,1323,329,"['java', 'file-io', 'ascii', 'text', 'text-files']",2916,43,488,2471,0.890852618,0.732683827,0.168248044,0.067240889,0.131390389
187141,1,638,675,"['java', 'amazon-web-services', 'amazon-ec2', 'ssh', 'key-pair']",4233,88,1500,2821,0.970039941,0.582331872,0.367283092,0.047889761,0.241687115
21574,65056,584,93,"['c#', '.net', 'asp.net', 'multithreading', 'asp.net-mvc']",1622,50,372,1300,0.910550244,0.089472535,0.213070518,0.069558749,0.356902913
17624,131504,338,0,"['python', 'oop', 'metaclass', 'python-datamodel', 'python-class']",739,212,217,734,0.920992598,0.587664329,0.21237779,0.153569564,0.373930262
5485167,209937,1858,0,"['angular', 'typescript', 'javascript', 'production', 'build']",1542,67,1085,524,0.933349778,0.554209613,0.04945321,0.026997666,0.242620286
1870803,148081,2520,17,"['c#', '.net', 'async-await', 'scala', 'asynchronous']",13055,2217,8909,6363,0.931420948,0.460925811,0.139309785,0.034771979,0.278542145
12725,102445,1804,20,"['c#', 'c++', 'c', '.net', 'linq']",1313,49,44,1318,0.852838016,0.448324579,0.301479292,0.18211797,0.686435365
783743,73480,809,177,"['javascript', 'inheritance', 'functional-programming', 'oop', 'closures']",1446,374,755,1065,0.818481031,0.198280187,0.082910074,0.02497937,0.560305621
641766,53133,478,1,"['python', 'django', 'json', 'mongodb', 'performance']",1565,27,493,1099,0.868002159,0.249025013,0.2663494,0.018914407,0.310501063
17469,56822,405,55,"['jenkins', 'watir', 'ruby', 'watir-webdriver', 'file']",1647,96,902,841,0.692934525,0.210920938,0.076276507,0.032240804,0.757266735
251311,252165,3357,276,"['php', 'mysql', 'javascript', 'sql', 'reactjs']",10300,6554,6849,10005,0.786639047,0.193070373,0.024373694,0.001530948,0.214887951
1238019,68402,720,43,"['css', 'twitter-bootstrap', 'html', 'twitter-bootstrap-3', 'navbar']",1818,17,880,955,0.449833229,0.297320361,0.534049521,0.221895594,0.997661771
2413303,80581,2061,55,"['android', 'java', 'realm', 'kotlin', 'dagger-2']",4778,928,1927,3779,0.950417465,0.06894029,0.045976391,0.002803322,0.272071691
1499781,47291,876,5,"['css', 'html', 'jquery', 'javascript', 'sass']",1803,48,814,1037,0.902336275,0.361917525,0.143274881,0.002885686,0.33301915
100297,1080646,19919,3,"['python', 'python-3.x', 'python-2.7', 'list', 'dictionary']",5854,23045,19061,9838,0.828490683,0.308223337,0.169396286,0.026557811,0.444964235
4465208,87662,737,13,"['kotlin', 'android', 'java', 'for-loop', 'function']",658,330,379,609,0.919490126,0.425578906,0.162429813,0.064284265,0.416770973
497418,176977,1756,59,"['javascript', 'html', 'css', 'jquery', 'php']",4074,4503,4463,4114,0.972274824,0.1164466,0.139581587,0.006946781,0.321106024
2396539,67707,1121,144,"['java', 'android', 'oop', 'amazon-web-services', 'java-8']",3338,205,1833,1710,0.463980782,0.323181517,0.032938884,0.002650647,0.482882851
1083957,61458,769,37,"['android', 'android-layout', 'android-view', 'java', 'dagger-2']",2190,887,1706,1371,0.942747624,0.21177521,0.092183629,0.012619099,0.499091465
889949,88267,1455,12,"['php', 'mysql', 'arrays', 'http', 'javascript']",1883,423,707,1599,0.897399295,0.154793034,0.082785299,0.020121615,0.481326278
745,167509,537,111,"['python', 'static-methods', 'git', 'shell', 'bash']",3469,117,758,2828,0.917252971,0.091077251,0.019433376,0.000351981,0.398005404
2976878,79563,630,20,"['swift', 'ios', 'swift3', 'swift4', 'codable']",1151,4719,4745,1125,0.897776385,0.070884793,0.021005647,0.002544782,0.081085409
247533,167351,1604,20,"['scala', 'java', 'functional-programming', 'dictionary', 'performance']",5394,116,1430,4080,0.985381664,0.164113551,0.108144317,0.021167124,0.284474064
15354,56117,1396,23,"['sql', 'sql-server', 't-sql', 'sql-update', 'dml']",1978,394,246,2126,0.877481969,0.310970038,0.152619241,0.009939875,0.271509524
21441,76032,584,40,"['java', 'php', 'javascript', 'math', 'modulo']",2317,209,853,1673,0.942834518,0.183377159,0.26994244,0.000323389,0.61177198
139010,357095,3727,103,"['javascript', 'java', 'jquery', 'html', 'android']",4743,5523,6424,3842,0.837625988,0.338659511,0.227691044,0.028840351,0.335071029
20481,48603,748,6,"['c#', '.net', 'c', 'pdf', 'c++']",1477,14,52,1439,0.962241309,0.18691897,0.194157725,0.030817766,0.244236204
75525,245556,3030,98,"['typescript', 'javascript', 'jquery', 'c#', 'function']",2971,233,994,2210,0.945517195,0.585004406,0.154663685,0.020447886,0.256569086
727208,58241,878,0,"['php', 'model-view-controller', 'oop', 'architecture', 'model']",773,16467,14298,2942,0.911215208,0.23763972,0.119461905,0.007059016,0.342087941
3676586,12446,244,0,"['angular', 'typescript', 'angular2-changedetection', 'javascript', 'rxjs']",71,5,11,65,0.888007297,0.739341353,0.030510099,0.037763769,0.342691572
18771,334971,5219,55,"['javascript', 'regex', 'xml', 'xslt', 'jquery']",7897,462,2159,6200,0.596078626,0.105715672,0.301168849,0.245278534,0.999999999
592746,60017,863,2,"['javascript', 'xpath', 'java', 'xslt', 'node.js']",3195,185,1137,2243,0.969065963,0.055010463,0.155451982,0.028996617,0.295511826
497043,88379,778,21,"['rust', 'python', 'django', 'string', 'javascript']",1390,457,667,1180,0.917027882,0.062395488,0.017339882,0.000686748,0.461590473
958464,11374,254,290,"['c', 'php', 'assembly', 'x86', 'att']",959,107,81,985,0.785401931,0.0811542,0.097920399,0.006345406,0.443389342
