twitter_id,stackoverflow_id,location,question_count,answer_count,reputation,top_tags_answers,top_tags_question,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional range,Conservation,Openness to change,Hedonism,Self-enhancement,Self-transcendence
anacrolix,149482,['Fucken Straya Cunts'],364,500,92623,"['c', 'python', 'c++', 'linux', 'gcc', 'multithreading', 'go', 'performance', 'sockets', 'ubuntu']","['python', 'c', 'go', 'python-3.x', 'linux', 'gcc', 'c++', 'bash', 'haskell', 'posix']",0.906569524,0.296934687,0.165138671,0.002854985,0.217336814,0.007469612,0.396906316,0.148759906,0.276299641,0.176342343
anaisbetts,5728,['berlin'],35,500,69534,"['c#', 'system.reactive', 'reactiveui', 'wpf', '.net', 'windows', 'electron', 'mvvm', 'git', 'reactive-programming']","['wpf', 'c#', 'wcf', 'android', 'windows', '.net', 'xaml', 'windows-runtime', 'silverlight', 'powershell']",0.9099611,0.067591375,0.076147543,0.00574021,0.368752305,0.004518769,0.561025742,0.246327786,0.604049773,0.24726236
anders_abel,280222,"['Huddinge, Stockholm, Sweden']",38,500,61917,"['c#', 'saml-2.0', 'asp.net', 'sustainsys-saml2', 'saml', '.net', 'kentor-authservices', 'single-sign-on', 'asp.net-mvc', 'entity-framework']","['.net', 'c#', 'linq-to-sql', 'asp.net', 'tfs', 'visual-studio-2012', 'visual-studio-2010', 'asp.net-mvc-3', 'jquery-validate', 'scrum']",0.249584701,0.067409722,0.175373341,0.050266691,0.914537039,0.182240918,0.558378658,0.752474543,0.659652567,0.296253518
andi_teufel,757508,['Vienna'],2,500,65573,"['facebook', 'facebook-graph-api', 'javascript', 'facebook-javascript-sdk', 'php', 'facebook-php-sdk', 'facebook-login', 'reactjs', 'python', 'node.js']","['javascript', 'reactjs', 'material-ui', 'inheritance', 'instance', 'kineticjs']",0.522768279,0.301797419,0.046770415,0.011463684,0.979357292,0.226246287,0.190053642,0.444533602,0.472119183,0.115753585
AndreiPangin,3448419,[''],1,500,68839,"['java', 'jvm', 'performance', 'jvm-hotspot', 'garbage-collection', 'jit', 'java-native-interface', 'memory', 'multithreading', 'linux']","['java', 'performance', 'jvm']",0.889510152,0.186706873,0.06138958,0.003612807,0.414090467,0.018488631,0.575570829,0.167780451,0.490199683,0.173333907
AndyProwl,1932150,[''],35,500,110132,"['c++', 'c++11', 'templates', 'stl', 'class', 'constructor', 'vector', 'pointers', 'inheritance', 'boost']","['c++', 'c++11', 'language-lawyer', 'move-semantics', 'templates', 'c++14', 'performance', 'shared-ptr', 'auto', 'compiler-bug']",0.87390705,0.708135165,0.154859381,0.225880265,0.396809571,0.087343804,0.205391936,0.108621728,0.131767764,0.159718133
ankinson,1384297,"['Hampshire, England']",4,500,76435,"['spring-boot', 'spring', 'java', 'spring-restdocs', 'gradle', 'spring-mvc', 'maven', 'spring-boot-actuator', 'tomcat', 'spring-security']","['performance', 'swift', 'ios8', 'iphone-softkeyboard', 'ios', 'ios7', 'ruby', 'api-design', 'idiomatic']",0.882308848,0.28195539,0.12956816,0.106561043,0.381013316,0.028086982,0.391374141,0.103124078,0.260596309,0.187035883
anorsich,508601,['Belarus'],6,464,47384,"['mongodb', 'c#', 'mongodb-.net-driver', 'nosql', '.net', 'javascript', 'asp.net', 'jquery', 'node.js', 'mongoose']","['c#', 'mongodb', 'xml', 'search', '.net', 'mongodb-.net-driver', 'case-insensitive', 'wpf', 'memory-leaks', 'binding']",0.678068005,0.788302709,0.046152073,0.105282381,0.301952297,0.297301971,0.31835014,0.108389558,0.166132011,0.324207327
AntarisZX,357693,"['Worthing, UK']",10,500,55388,"['c#', 'mef', 'asp.net', '.net', 'javascript', 'asp.net-mvc', 'asp.net-mvc-3', 'razor', 'jquery', 'iis']","['c#', 'asp.net', 'razor', 'sql-server', 'iis', 'url-rewriting', 'dnx', 'asp.net-mvc', 'full-text-search', 'wordbreaker']",0.869741242,0.228950619,0.090018612,0.011720368,0.438627968,0.052404093,0.327533607,0.174218416,0.399096915,0.201603148
antelopelovefan,305,"['Louisville, KY']",75,284,127996,"['php', 'javascript', 'jquery', 'mysql', 'python', 'regex', 'ajax', 'windows', 'excel', 'vba']","['php', 'javascript', 'regex', 'vbscript', 'python', 'asp-classic', 'c#', 'android', 'prototypejs', 'function']",0.889680016,0.249855712,0.303993483,0.03540114,0.369110887,0.030663523,0.388709126,0.198660472,0.308510858,0.310767666
anthonywpegram,414076,"['Charlotte, NC']",7,500,109445,"['c#', 'linq', '.net', 'asp.net', 'generics', 'java', 'list', 'c#-4.0', 'vb.net', 'arrays']","['c#', 'unit-testing', 'if-statement', 'asp.net', 'datatable', 'dataview', 'visual-studio-2010', 'tdd', 'mstest', 'dependency-injection']",0.951823581,0.481980284,0.434051509,0.088889517,0.178969888,0.073475484,0.205258537,0.176228922,0.17661988,0.111064219
anttihaapala,918959,['Oulu'],17,500,105192,"['c', 'python', 'pointers', 'linux', 'python-3.x', 'gcc', 'language-lawyer', 'c++', 'string', 'arrays']","['python', 'python-3.x', 'c', 'python-typing', 'python-2.x', 'language-lawyer', 'linux', 'docker', 'seccomp', 'python-venv']",0.468785074,0.103309883,0.043176089,0.008569623,0.434692306,0.367470668,0.47367303,0.383792916,0.794351743,0.150215282
ant_bello,148357,[''],14,500,64850,"['swift', 'ios', 'arrays', 'xcode', 'ios8', 'optional', 'objective-c', 'dictionary', 'iphone', 'parse-platform']","['swift', 'ios', 'callkit', 'pushkit', 'java', 'rsa', 'public-key', 'c#', 'curve-fitting', 'gaussian']",0.884858713,0.28486317,0.044475904,0.011299916,0.358750768,0.016870613,0.370738183,0.083294133,0.287966069,0.226551169
anubhava,548225,"['Bangalore, India']",11,500,603977,"['regex', 'bash', '.htaccess', 'awk', 'shell', 'sed', 'mod-rewrite', 'apache', 'linux', 'javascript']","['bash', 'shell', 'unix', 'caching', 'jms', 'java', 'macos', 'ofbiz', 'activemq', 'spring-boot']",0.552545515,0.653813312,0.181205041,0.039507743,0.367678593,0.115071609,0.138925211,0.045071535,0.142584396,0.060226688
apneadiving,350087,"['Nice, France']",42,500,108500,"['ruby-on-rails', 'ruby', 'gmaps4rails', 'ruby-on-rails-4', 'google-maps', 'javascript', 'ruby-on-rails-3', 'rspec', 'activerecord', 'gmaps4rails2']","['ruby-on-rails', 'javascript', 'angularjs', 'ruby-on-rails-3', 'ruby', 'angularjs-directive', 'openlayers', 'activerecord', 'scope', 'gem']",0.756568862,0.315583749,0.718566757,0.150567126,0.800592531,0.041876726,0.238042551,0.309292574,0.445127507,0.052164422
araqnid,85134,"['London, United Kingdom']",0,500,99492,"['postgresql', 'sql', 'java', 'git', 'jackson', 'json', 'database', 'mysql', 'hibernate', 'sql-server']",[],0.351369517,0.10120656,0.033697519,0.008046463,0.581737963,0.116336082,0.347690509,0.44359314,0.31043716,0.331830775
ArcothR,3647361,"['Cambridge, England']",6,500,55803,"['c++', 'language-lawyer', 'c++11', 'templates', 'c++14', 'gcc', 'constexpr', 'lambda', 'c++17', 'variadic-templates']","['c++', 'language-lawyer', 'c++14', 'c++11', 'assert', 'constant-expression', 'templates', 'name-lookup', 'qualified-name', 'gcc']",0.794646731,0.01345706,0.087534941,0.002087447,0.95045464,0.008058207,0.558486776,0.370538312,0.601853407,0.225925697
arondeparon,11568,['The Netherlands'],39,232,69497,"['php', 'javascript', 'jquery', 'html', 'css', 'zend-framework', 'mysql', 'email', 'events', 'image']","['php', 'zend-framework', 'mysql', 'database', 'git', 'database-design', 'orm', 'version-control', 'html', 'apache']",0.654768742,0.263830506,0.214363784,0.060710592,0.676151689,0.002116376,0.276643663,0.179978592,0.250357154,0.092923772
artem_bilan,2756547,"['Philadelphia, PA']",5,500,83212,"['spring-integration', 'spring', 'java', 'spring-integration-dsl', 'spring-boot', 'spring-kafka', 'spring-cloud-stream', 'spring-amqp', 'apache-kafka', 'spring-integration-aws']","['java', 'lambda', 'generics', 'java-8', 'amazon-dynamodb', 'annotations']",0.804509774,0.866953715,0.03286406,0.077867456,0.480049996,0.321627459,0.413575929,0.146788537,0.482694839,0.277026018
arunpjohny,114251,['Bangalore'],67,500,353480,"['javascript', 'jquery', 'html', 'css', 'angularjs', 'arrays', 'ajax', 'php', 'twitter-bootstrap', 'dom']","['java', 'javascript', 'jquery', 'angularjs', 'spring', 'html', 'css', 'git', 'jquery-ui', 'postgresql']",0.941292722,0.300444339,0.176233991,0.000725473,0.235844257,0.00080441,0.386605139,0.047139414,0.095018024,0.104450683
arun_sriniv,559784,[''],18,500,104080,"['r', 'data.table', 'dplyr', 'dataframe', 'reshape', 'merge', 'reshape2', 'join', 'performance', 'tidyr']","['r', 'data.table', 'dataframe', 'regex', 'algorithm', 'optimization', 'perl', 'operators', 'exponentiation', 'dplyr']",0.809468553,0.467289561,0.107713337,0.091350872,0.310422558,0.113956977,0.389228794,0.148976826,0.421469703,0.203027223
ashleymgrant,2167109,"['Tallahassee, FL']",2,250,10534,"['aurelia', 'javascript', 'typescript', 'html', 'aurelia-templating', 'ecmascript-6', 'jquery', 'jspm', 'custom-element', 'webpack']","['visual-studio-code', 'aurelia', 'babeljs', 'eslint']",0.800459273,0.37741204,0.23467458,0.077767546,0.267274104,0.097273852,0.331674804,0.223738238,0.453771599,0.239895597
asmeurer,161801,['ABQ'],74,500,71441,"['python', 'sympy', 'anaconda', 'conda', 'python-2.7', 'numpy', 'python-3.x', 'math', 'symbolic-math', 'ipython']","['python', 'git', 'emacs', 'python-sphinx', 'macos', 'restructuredtext', 'julia', 'pytest', 'bash', 'matplotlib']",0.967728378,0.089697323,0.042095457,0.000803416,0.272030609,0.001011256,0.478667944,0.104028241,0.461454221,0.120980089
aSteveCleary,263693,"['Northern Michigan, USA']",12,500,343033,"['c#', 'async-await', 'asynchronous', '.net', 'task', 'task-parallel-library', 'multithreading', '.net-core', 'asp.net-core', 'asp.net']","['.net', 'azure', 'typescript', 'dependency-injection', 'initialization', 'async-await', 'simple-injector', 'abstract-factory', 'android', 'xamarin']",0.908191463,0.273164483,0.083517692,0.01300954,0.312032491,0.015124798,0.378232722,0.116568027,0.430917241,0.187697864
ataylor284,190201,"['Calgary, Alberta']",18,500,58235,"['groovy', 'grails', 'java', 'emacs', 'amazon-web-services', 'gorm', 'amazon-s3', 'elisp', 'aws-lambda', 'grails-2.0']","['groovy', 'grails', 'emacs', 'python', 'java', 'ant', 'metaprogramming', 'hibernate', 'gorm', 'eclipse']",0.913751431,0.481182796,0.09636854,0.005316129,0.148996753,0.030079759,0.477765915,0.152424815,0.31644055,0.22955184
atckmn,1223693,[''],78,500,49469,"['javascript', 'java', 'html', 'jquery', 'ruby', 'python', 'regex', 'css', 'arrays', 'string']","['java', 'javascript', 'html', 'css', 'ruby', 'swing', 'jquery', 'c++', 'eclipse', 'string']",0.888088216,0.474974628,0.183134906,0.036584825,0.326284701,0.078355101,0.366791584,0.206146611,0.418043499,0.254641982
atdavidmurdoch,160173,"['Orlando, Florida, USA']",132,217,78501,"['javascript', 'jquery', 'html', 'css', 'ajax', 'c#', 'asp.net', 'php', 'dom', 'internet-explorer']","['c#', 'javascript', 'sql', '.net', 'asp.net', 'jquery', 'sql-server', 'php', 'linq', 'visual-studio']",0.809637579,0.313576256,0.088518767,0.008305572,0.270247632,0.027089108,0.243121861,0.122313813,0.328256806,0.206555553
atesgoral,23501,['Toronto'],34,500,120287,"['javascript', 'jquery', 'html', 'css', 'c++', 'php', 'json', 'node.js', 'unit-testing', 'angularjs']","['javascript', 'language-agnostic', 'node.js', 'html', 'npm', 'vagrant', 'maven', 'requirejs', 'jquery', 'mvp']",0.881791044,0.345822811,0.057649357,0.007304986,0.39013467,0.045352878,0.454306898,0.177741438,0.304081441,0.260716499
atomicbird,43832,"['Colorado Springs, Colorado']",23,500,59129,"['core-data', 'ios', 'swift', 'objective-c', 'xcode', 'swift3', 'nsmanagedobject', 'sqlite', 'nsmanagedobjectcontext', 'iphone']","['ios', 'swift', 'iphone', 'audio', 'avfoundation', 'macos', 'swift3', 'measurementformatter', 'nsmeasurementformatter', 'google-api']",0.867196455,0.077699769,0.062515113,0.022434715,0.375098686,0.011135409,0.372105653,0.18389072,0.339877966,0.197314662
augustl,26051,"['Oslo, Norway']",28,412,49904,"['ruby-on-rails', 'ruby', 'javascript', 'iphone', 'ios', 'objective-c', 'jquery', 'html', 'activerecord', 'git']","['javascript', 'html', 'ios', 'react-native', 'android', 'grails', 'iphone', 'firefox', 'compression', 'browser']",0.812582927,0.053051781,0.036143994,0.001744704,0.651884642,0.010889367,0.468209685,0.272969372,0.560839649,0.208442735
Avalanche1979,466862,['Delft'],4,500,73615,"['firebird', 'java', 'jdbc', 'sql', 'firebird2.5', 'mysql', 'firebird-3.0', 'jaybird', 'c#', 'sql-server']","['java', 'jaybird', 'jdbc', 'wildfly', 'firebird', 'wildfly-10', 'servlets', 'jna', 'shutdown-hook', 'netbeans']",0.798555686,0.267281679,0.131982335,0.032623671,0.515334953,0.002878732,0.307177026,0.176607277,0.306713458,0.085548747
axiac,4265352,"['Bucharest, Romania']",0,500,51691,"['php', 'javascript', 'git', 'bash', 'regex', 'mysql', 'json', 'ruby', 'typescript', 'arrays']",[],0.951648455,0.253245654,0.014420479,9.48E-06,0.396045022,0.001684607,0.126366964,0.027412563,0.100983027,0.034740204
a_williams,5597,"['St Just, Cornwall, England']",1,500,59128,"['c++', 'c++11', 'multithreading', 'c', 'pthreads', 'concurrency', 'c++17', 'mutex', 'templates', 'boost']","['.net', 'named-pipes']",0.847621553,0.745152535,0.121522297,0.069764988,0.195051884,0.10439334,0.389839962,0.097025686,0.281327368,0.1975964
balexandre,28004,"['Copenhagen, Denmark']",309,500,65804,"['jquery', 'javascript', 'c#', 'asp.net', 'html', 'asp.net-mvc', 'css', 'asp.net-mvc-3', 'ajax', '.net']","['c#', 'asp.net', 'asp.net-mvc-2', 'asp.net-mvc-3', 'asp.net-mvc', 'javascript', 'jquery', 'html', '.net', '.net-3.5']",0.419257316,0.44640474,0.103610281,0.014704625,0.332580089,0.088294688,0.12693708,0.111626429,0.165418834,0.140900869
barryjwark,2140,"['Boston, MA']",31,500,104360,"['objective-c', 'iphone', 'cocoa', 'core-data', 'macos', 'xcode', 'cocoa-touch', 'c++', 'python', 'ios']","['cocoa', 'macos', 'core-data', 'c++', 'matlab', 'objective-c', 'rpm', 'rpmbuild', 'java', 'windows']",0.968910676,0.927343996,0.389602651,0.264449428,0.051505218,0.08593167,0.242552629,0.088758603,0.040833118,0.113376777
BarryRevzin,2069064,['Chicago'],208,500,226053,"['c++', 'c++17', 'c++20', 'templates', 'language-lawyer', 'c++-concepts', 'c++14', 'c++11', 'constexpr', 'variadic-templates']","['c++', 'c++11', 'language-lawyer', 'templates', 'python', 'gcc', 'makefile', 'c++17', 'cmake', 'boost-python']",0.931986801,0.037910015,0.049530762,0.00635575,0.346505836,0.004023377,0.53421584,0.162782179,0.60658533,0.139700734
basarat,390330,['Melbourne Australia'],84,500,180592,"['typescript', 'javascript', 'angular', 'reactjs', 'node.js', 'visual-studio-code', 'webpack', 'npm', 'types', 'typescript-typings']","['typescript', 'javascript', '.net', 'html', 'c#', 'wpf', 'silverlight', 'css', 'angularjs', 'sql']",0.904423008,0.155464211,0.111570154,0.004140894,0.403687987,0.019137642,0.552613237,0.12380141,0.384938629,0.274857626
bastienleonard,88851,"['Amsterdam, The Netherlands']",16,267,52448,"['python', 'c', 'c++', 'assembly', 'linux', 'gcc', 'multithreading', 'windows', 'c#', 'x86']","['python', 'ruby-on-rails', 'android', 'activeadmin', 'configuration', 'c#', 'java', 'iterator', 'drawing', 'pyx']",0.630939835,0.48947145,0.600445099,0.165333155,0.889398975,0.220490692,0.137531581,0.415455302,0.299293583,0.012510737
baybryj,145403,"['Bethlehem, PA']",0,500,74506,"['python', 'macos', 'osx-lion', 'macports', 'gcc', 'python-idle', 'django', 'osx-snow-leopard', 'installation', 'mysql']",[],0.889077486,0.556117017,0.033033867,0.007722881,0.764958836,0.100746786,0.319292398,0.087026032,0.331390159,0.121218707
bbatsov,291550,['The REPL'],12,482,50526,"['emacs', 'java', 'clojure', 'elisp', 'ruby', 'ruby-on-rails', 'cider', 'swing', 'lisp', 'eclipse']","['java', 'clojure', 'emacs', 'ruby-on-rails', 'ruby', 'hibernate', 'jboss', 'jboss5.x', 'latex', 'beamer']",0.92182187,0.347115996,0.071878137,0.05920629,0.315307156,0.064796943,0.553787532,0.14374598,0.459045544,0.279327
bdoughan,383861,"['Ottawa, Ontario']",2,500,138538,"['jaxb', 'java', 'xml', 'moxy', 'unmarshalling', 'xsd', 'marshalling', 'json', 'web-services', 'eclipselink']","['chef-infra', 'chef-recipe', 'cookbook', 'java', 'javac']",0.948088629,0.294677407,0.202020533,0.004761619,0.355984581,0.024006228,0.549187531,0.123623932,0.412548818,0.21842888
benclayton,228109,"['Bristol, UK']",36,246,72673,"['ios', 'iphone', 'objective-c', 'javascript', 'android', 'xcode', 'jquery', 'react-native', 'css', 'html']","['iphone', 'ios', 'javascript', 'android', 'html', 'objective-c', 'xcode', 'uitableview', 'react-native', 'file']",0.807367288,0.431917441,0.048381395,0.002281916,0.527376854,0.018235286,0.178279401,0.047962356,0.097548971,0.110080151
bengottlieb,6694,['Chicago'],16,500,83768,"['iphone', 'objective-c', 'cocoa-touch', 'ios', 'xcode', 'cocoa', 'uitableview', 'swift', 'core-data', 'ipad']","['iphone', 'ios', 'core-animation', 'calayer', 'macos', 'objective-c', 'cocoa-touch', 'cocoa', 'core-data', 'jailbreak']",0.866734044,0.130725381,0.104067356,0.017182046,0.273507037,0.017116039,0.246555223,0.176770247,0.350118503,0.132573975
benlesh,135786,"['Austin, TX']",68,500,103228,"['angularjs', 'javascript', 'jquery', 'c#', 'html', 'rxjs', 'angularjs-directive', 'asp.net', 'css', 'asp.net-mvc']","['c#', 'asp.net-mvc', '.net', 'javascript', 'asp.net-mvc-2', 'angularjs', 'asp.net', 'jquery', 'visual-studio-2008', 'model-binding']",0.903420886,0.072193582,0.072837629,0.030973855,0.367583852,0.008502133,0.519101693,0.190666005,0.46831507,0.307951129
benmajor88,367401,"['Lincolnshire, UK']",142,500,48101,"['javascript', 'jquery', 'html', 'php', 'css', 'mysql', 'arrays', 'json', '.htaccess', 'ajax']","['javascript', 'php', 'jquery', 'mysql', 'css', 'html', 'regex', 'sql', 'google-chrome', 'events']",0.641903526,0.683086624,0.277596802,0.197017822,0.150123953,0.126707144,0.139552447,0.074138112,0.140866852,0.13831787
benoitstpierre,68507,"['Kitchener, Ontario']",62,500,63736,"['iphone', 'objective-c', 'ios', 'java', 'mysql', 'php', 'javascript', 'c++', 'cocoa-touch', 'c#']","['iphone', 'java', 'objective-c', 'c#', 'optimization', 'blackberry', 'ios', 'user-interface', 'c', 'c++']",0.718367738,0.397957948,0.115407275,0.023678907,0.51111521,0.082303197,0.363123573,0.251739668,0.553683471,0.210906628
benzado,10947,"['Inwood, New York, NY']",26,473,71339,"['iphone', 'objective-c', 'ios', 'cocoa-touch', 'xcode', 'cocoa', 'macos', 'ipad', 'memory-management', 'core-data']","['iphone', 'core-animation', 'macos', 'cocoa-touch', 'cocoa', 'xcode', 'c', 'sqlite', 'ios-simulator', 'git']",0.940482664,0.304334058,0.252943017,0.076653727,0.306368765,0.027016327,0.265671266,0.145590143,0.221412769,0.152644315
bergi_bergos,1048572,[''],33,500,459751,"['javascript', 'node.js', 'promise', 'postgresql', 'ecmascript-6', 'async-await', 'asynchronous', 'typescript', 'arrays', 'es6-promise']","['javascript', 'haskell', 'rust', 'promise', 'reference', 'closures', 'html', 'comparison', 'sorting', 'git']",0.873183384,0.167179315,0.042170015,0.009438994,0.695746978,0.01169564,0.482466656,0.172361754,0.318557334,0.211621714
