twitter_id,stackoverflow_id,question_count,answer_count,reputation,answer_tag,question_tag,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,preferred_tags1,preferred_tags2,preferred_tags3,micro-oop,oop,web-pro,database,mobile,statistic,other
ankinson,1384297,4,500,76435,"['spring-boot', 'spring', 'java', 'spring-restdocs', 'gradle', 'spring-mvc', 'maven', 'spring-boot-actuator', 'tomcat', 'spring-security']","['performance', 'swift', 'ios8', 'iphone-softkeyboard', 'ios', 'ios7', 'ruby', 'api-design', 'idiomatic']",0.882308848,0.28195539,0.12956816,0.106561043,0.381013316,0,java,java,0,1,0,0,0,0,0
anorsich,508601,6,464,47384,"['mongodb', 'c#', 'mongodb-.net-driver', 'nosql', '.net', 'javascript', 'asp.net', 'jquery', 'node.js', 'mongoose']","['c#', 'mongodb', 'xml', 'search', '.net', 'mongodb-.net-driver', 'case-insensitive', 'wpf', 'memory-leaks', 'binding']",0.678068005,0.788302709,0.046152073,0.105282381,0.301952297,sql,c#,0,1,0,0,1,0,0,0
AntarisZX,357693,10,500,55388,"['c#', 'mef', 'asp.net', '.net', 'javascript', 'asp.net-mvc', 'asp.net-mvc-3', 'razor', 'jquery', 'iis']","['c#', 'asp.net', 'razor', 'sql-server', 'iis', 'url-rewriting', 'dnx', 'asp.net-mvc', 'full-text-search', 'wordbreaker']",0.869741242,0.228950619,0.090018612,0.011720368,0.438627968,c#,asp.net,asp.net,1,0,0,0,0,0,0
antelopelovefan,305,75,284,127996,"['php', 'javascript', 'jquery', 'mysql', 'python', 'regex', 'ajax', 'windows', 'excel', 'vba']","['php', 'javascript', 'regex', 'vbscript', 'python', 'asp-classic', 'c#', 'android', 'prototypejs', 'function']",0.889680016,0.249855712,0.303993483,0.03540114,0.369110887,php,javascript,python,0,1,1,0,0,0,0
anthonywpegram,414076,7,500,109445,"['c#', 'linq', '.net', 'asp.net', 'generics', 'java', 'list', 'c#-4.0', 'vb.net', 'arrays']","['c#', 'unit-testing', 'if-statement', 'asp.net', 'datatable', 'dataview', 'visual-studio-2010', 'tdd', 'mstest', 'dependency-injection']",0.951823581,0.481980284,0.434051509,0.088889517,0.178969888,c#,asp.net,c#,1,0,0,0,0,0,0
anttihaapala,918959,17,500,105192,"['c', 'python', 'pointers', 'linux', 'python-3.x', 'gcc', 'language-lawyer', 'c++', 'string', 'arrays']","['python', 'python-3.x', 'c', 'python-typing', 'python-2.x', 'language-lawyer', 'linux', 'docker', 'seccomp', 'python-venv']",0.468785074,0.103309883,0.043176089,0.008569623,0.434692306,c,python,os,0,1,0,0,0,0,1
ant_bello,148357,14,500,64850,"['swift', 'ios', 'arrays', 'xcode', 'ios8', 'optional', 'objective-c', 'dictionary', 'iphone', 'parse-platform']","['swift', 'ios', 'callkit', 'pushkit', 'java', 'rsa', 'public-key', 'c#', 'curve-fitting', 'gaussian']",0.884858713,0.28486317,0.044475904,0.011299916,0.358750768,swift,ios,c,0,1,0,0,1,0,0
anubhava,548225,11,500,603977,"['regex', 'bash', '.htaccess', 'awk', 'shell', 'sed', 'mod-rewrite', 'apache', 'linux', 'javascript']","['bash', 'shell', 'unix', 'caching', 'jms', 'java', 'macos', 'ofbiz', 'activemq', 'spring-boot']",0.552545515,0.653813312,0.181205041,0.039507743,0.367678593,os,os,.net,1,0,0,0,0,0,1
apneadiving,350087,42,500,108500,"['ruby-on-rails', 'ruby', 'gmaps4rails', 'ruby-on-rails-4', 'google-maps', 'javascript', 'ruby-on-rails-3', 'rspec', 'activerecord', 'gmaps4rails2']","['ruby-on-rails', 'javascript', 'angularjs', 'ruby-on-rails-3', 'ruby', 'angularjs-directive', 'openlayers', 'activerecord', 'scope', 'gem']",0.756568862,0.315583749,0.718566757,0.150567126,0.800592531,ruby,ruby,javascript,0,0,1,0,0,0,0
araqnid,85134,0,500,99492,"['postgresql', 'sql', 'java', 'git', 'jackson', 'json', 'database', 'mysql', 'hibernate', 'sql-server']",[],0.351369517,0.10120656,0.033697519,0.008046463,0.581737963,sql,sql,java,0,1,0,1,0,0,0
ArcothR,3647361,6,500,55803,"['c++', 'language-lawyer', 'c++11', 'templates', 'c++14', 'gcc', 'constexpr', 'lambda', 'c++17', 'variadic-templates']","['c++', 'language-lawyer', 'c++14', 'c++11', 'assert', 'constant-expression', 'templates', 'name-lookup', 'qualified-name', 'gcc']",0.794646731,0.01345706,0.087534941,0.002087447,0.95045464,c++,c,c++,0,1,0,0,0,0,0
arondeparon,11568,39,232,69497,"['php', 'javascript', 'jquery', 'html', 'css', 'zend-framework', 'mysql', 'email', 'events', 'image']","['php', 'zend-framework', 'mysql', 'database', 'git', 'database-design', 'orm', 'version-control', 'html', 'apache']",0.654768742,0.263830506,0.214363784,0.060710592,0.676151689,php,html,host,0,0,1,0,0,0,1
artem_bilan,2756547,5,500,83212,"['spring-integration', 'spring', 'java', 'spring-integration-dsl', 'spring-boot', 'spring-kafka', 'spring-cloud-stream', 'spring-amqp', 'apache-kafka', 'spring-integration-aws']","['java', 'lambda', 'generics', 'java-8', 'amazon-dynamodb', 'annotations']",0.804509774,0.866953715,0.03286406,0.077867456,0.480049996,java,0,java,0,1,0,0,0,0,0
arunpjohny,114251,67,500,353480,"['javascript', 'jquery', 'html', 'css', 'angularjs', 'arrays', 'ajax', 'php', 'twitter-bootstrap', 'dom']","['java', 'javascript', 'jquery', 'angularjs', 'spring', 'html', 'css', 'git', 'jquery-ui', 'postgresql']",0.941292722,0.300444339,0.176233991,0.000725473,0.235844257,javascript,jquery,html,0,0,1,0,0,0,0
arun_sriniv,559784,18,500,104080,"['r', 'data.table', 'dplyr', 'dataframe', 'reshape', 'merge', 'reshape2', 'join', 'performance', 'tidyr']","['r', 'data.table', 'dataframe', 'regex', 'algorithm', 'optimization', 'perl', 'operators', 'exponentiation', 'dplyr']",0.809468553,0.467289561,0.107713337,0.091350872,0.310422558,r,sql,r,0,0,0,1,0,1,0
ashleymgrant,2167109,2,250,10534,"['aurelia', 'javascript', 'typescript', 'html', 'aurelia-templating', 'ecmascript-6', 'jquery', 'jspm', 'custom-element', 'webpack']","['visual-studio-code', 'aurelia', 'babeljs', 'eslint']",0.800459273,0.37741204,0.23467458,0.077767546,0.267274104,0,javascript,typescript,0,0,1,0,0,0,0
asmeurer,161801,74,500,71441,"['python', 'sympy', 'anaconda', 'conda', 'python-2.7', 'numpy', 'python-3.x', 'math', 'symbolic-math', 'ipython']","['python', 'git', 'emacs', 'python-sphinx', 'macos', 'restructuredtext', 'julia', 'pytest', 'bash', 'matplotlib']",0.967728378,0.089697323,0.042095457,0.000803416,0.272030609,python,0,0,0,1,0,0,0,0,0
aSteveCleary,263693,12,500,343033,"['c#', 'async-await', 'asynchronous', '.net', 'task', 'task-parallel-library', 'multithreading', '.net-core', 'asp.net-core', 'asp.net']","['.net', 'azure', 'typescript', 'dependency-injection', 'initialization', 'async-await', 'simple-injector', 'abstract-factory', 'android', 'xamarin']",0.908191463,0.273164483,0.083517692,0.01300954,0.312032491,0,.net,c#,1,0,0,0,0,0,0
ataylor284,190201,18,500,58235,"['groovy', 'grails', 'java', 'emacs', 'amazon-web-services', 'gorm', 'amazon-s3', 'elisp', 'aws-lambda', 'grails-2.0']","['groovy', 'grails', 'emacs', 'python', 'java', 'ant', 'metaprogramming', 'hibernate', 'gorm', 'eclipse']",0.913751431,0.481182796,0.09636854,0.005316129,0.148996753,java,angularjs,java,0,1,1,0,0,0,0
atckmn,1223693,78,500,49469,"['javascript', 'java', 'html', 'jquery', 'ruby', 'python', 'regex', 'css', 'arrays', 'string']","['java', 'javascript', 'html', 'css', 'ruby', 'swing', 'jquery', 'c++', 'eclipse', 'string']",0.888088216,0.474974628,0.183134906,0.036584825,0.326284701,javascript,java,html,0,1,1,0,0,0,0
atdavidmurdoch,160173,132,217,78501,"['javascript', 'jquery', 'html', 'css', 'ajax', 'c#', 'asp.net', 'php', 'dom', 'internet-explorer']","['c#', 'javascript', 'sql', '.net', 'asp.net', 'jquery', 'sql-server', 'php', 'linq', 'visual-studio']",0.809637579,0.313576256,0.088518767,0.008305572,0.270247632,javascript,jquery,c#,1,0,1,0,0,0,0
atesgoral,23501,34,500,120287,"['javascript', 'jquery', 'html', 'css', 'c++', 'php', 'json', 'node.js', 'unit-testing', 'angularjs']","['javascript', 'language-agnostic', 'node.js', 'html', 'npm', 'vagrant', 'maven', 'requirejs', 'jquery', 'mvp']",0.881791044,0.345822811,0.057649357,0.007304986,0.39013467,javascript,jquery,html,0,0,1,0,0,0,0
atomicbird,43832,23,500,59129,"['core-data', 'ios', 'swift', 'objective-c', 'xcode', 'swift3', 'nsmanagedobject', 'sqlite', 'nsmanagedobjectcontext', 'iphone']","['ios', 'swift', 'iphone', 'audio', 'avfoundation', 'macos', 'swift3', 'measurementformatter', 'nsmeasurementformatter', 'google-api']",0.867196455,0.077699769,0.062515113,0.022434715,0.375098686,ios,swift,swift,0,0,0,0,1,0,0
augustl,26051,28,412,49904,"['ruby-on-rails', 'ruby', 'javascript', 'iphone', 'ios', 'objective-c', 'jquery', 'html', 'activerecord', 'git']","['javascript', 'html', 'ios', 'react-native', 'android', 'grails', 'iphone', 'firefox', 'compression', 'browser']",0.812582927,0.053051781,0.036143994,0.001744704,0.651884642,javascript,ios,ios,0,0,1,0,1,0,0
Avalanche1979,466862,4,500,73615,"['firebird', 'java', 'jdbc', 'sql', 'firebird2.5', 'mysql', 'firebird-3.0', 'jaybird', 'c#', 'sql-server']","['java', 'jaybird', 'jdbc', 'wildfly', 'firebird', 'wildfly-10', 'servlets', 'jna', 'shutdown-hook', 'netbeans']",0.798555686,0.267281679,0.131982335,0.032623671,0.515334953,0,java,0,0,1,0,0,0,0,0
axiac,4265352,0,500,51691,"['php', 'javascript', 'git', 'bash', 'regex', 'mysql', 'json', 'ruby', 'typescript', 'arrays']",[],0.951648455,0.253245654,0.014420479,9.48e-06,0.396045022,php,javascript,git,0,0,1,0,0,0,1
a_williams,5597,1,500,59128,"['c++', 'c++11', 'multithreading', 'c', 'pthreads', 'concurrency', 'c++17', 'mutex', 'templates', 'boost']","['.net', 'named-pipes']",0.847621553,0.745152535,0.121522297,0.069764988,0.195051884,c++,c++,java,0,1,0,0,0,0,0
balexandre,28004,309,500,65804,"['jquery', 'javascript', 'c#', 'asp.net', 'html', 'asp.net-mvc', 'css', 'asp.net-mvc-3', 'ajax', '.net']","['c#', 'asp.net', 'asp.net-mvc-2', 'asp.net-mvc-3', 'asp.net-mvc', 'javascript', 'jquery', 'html', '.net', '.net-3.5']",0.419257316,0.44640474,0.103610281,0.014704625,0.332580089,jquery,javascript,c#,1,0,1,0,0,0,0
barryjwark,2140,31,500,104360,"['objective-c', 'iphone', 'cocoa', 'core-data', 'macos', 'xcode', 'cocoa-touch', 'c++', 'python', 'ios']","['cocoa', 'macos', 'core-data', 'c++', 'matlab', 'objective-c', 'rpm', 'rpmbuild', 'java', 'windows']",0.968910676,0.927343996,0.389602651,0.264449428,0.051505218,objective-c,os,0,0,0,0,0,1,0,1
BarryRevzin,2069064,208,500,226053,"['c++', 'c++17', 'c++20', 'templates', 'language-lawyer', 'c++-concepts', 'c++14', 'c++11', 'constexpr', 'variadic-templates']","['c++', 'c++11', 'language-lawyer', 'templates', 'python', 'gcc', 'makefile', 'c++17', 'cmake', 'boost-python']",0.931986801,0.037910015,0.049530762,0.00635575,0.346505836,c++,c++,html,0,1,1,0,0,0,0
basarat,390330,84,500,180592,"['typescript', 'javascript', 'angular', 'reactjs', 'node.js', 'visual-studio-code', 'webpack', 'npm', 'types', 'typescript-typings']","['typescript', 'javascript', '.net', 'html', 'c#', 'wpf', 'silverlight', 'css', 'angularjs', 'sql']",0.904423008,0.155464211,0.111570154,0.004140894,0.403687987,typescript,javascript,angularjs,0,0,1,0,0,0,0
bastienleonard,88851,16,267,52448,"['python', 'c', 'c++', 'assembly', 'linux', 'gcc', 'multithreading', 'windows', 'c#', 'x86']","['python', 'ruby-on-rails', 'android', 'activeadmin', 'configuration', 'c#', 'java', 'iterator', 'drawing', 'pyx']",0.630939835,0.48947145,0.600445099,0.165333155,0.889398975,python,c#,c,1,1,0,0,0,0,0
baybryj,145403,0,500,74506,"['python', 'macos', 'osx-lion', 'macports', 'gcc', 'python-idle', 'django', 'osx-snow-leopard', 'installation', 'mysql']",[],0.889077486,0.556117017,0.033033867,0.007722881,0.764958836,python,os,0,0,1,0,0,0,0,1
bbatsov,291550,12,482,50526,"['emacs', 'java', 'clojure', 'elisp', 'ruby', 'ruby-on-rails', 'cider', 'swing', 'lisp', 'eclipse']","['java', 'clojure', 'emacs', 'ruby-on-rails', 'ruby', 'hibernate', 'jboss', 'jboss5.x', 'latex', 'beamer']",0.92182187,0.347115996,0.071878137,0.05920629,0.315307156,os,java,java,0,1,0,0,0,0,1
bdoughan,383861,2,500,138538,"['jaxb', 'java', 'xml', 'moxy', 'unmarshalling', 'xsd', 'marshalling', 'json', 'web-services', 'eclipselink']","['chef-infra', 'chef-recipe', 'cookbook', 'java', 'javac']",0.948088629,0.294677407,0.202020533,0.004761619,0.355984581,java,0,xml,1,1,0,0,0,0,0
benclayton,228109,36,246,72673,"['ios', 'iphone', 'objective-c', 'javascript', 'android', 'xcode', 'jquery', 'react-native', 'css', 'html']","['iphone', 'ios', 'javascript', 'android', 'html', 'objective-c', 'xcode', 'uitableview', 'react-native', 'file']",0.807367288,0.431917441,0.048381395,0.002281916,0.527376854,ios,ios,objective-c,0,0,0,0,1,0,0
bengottlieb,6694,16,500,83768,"['iphone', 'objective-c', 'cocoa-touch', 'ios', 'xcode', 'cocoa', 'uitableview', 'swift', 'core-data', 'ipad']","['iphone', 'ios', 'core-animation', 'calayer', 'macos', 'objective-c', 'cocoa-touch', 'cocoa', 'core-data', 'jailbreak']",0.866734044,0.130725381,0.104067356,0.017182046,0.273507037,ios,objective-c,os,0,0,0,0,1,0,1
benlesh,135786,68,500,103228,"['angularjs', 'javascript', 'jquery', 'c#', 'html', 'rxjs', 'angularjs-directive', 'asp.net', 'css', 'asp.net-mvc']","['c#', 'asp.net-mvc', '.net', 'javascript', 'asp.net-mvc-2', 'angularjs', 'asp.net', 'jquery', 'visual-studio-2008', 'model-binding']",0.903420886,0.072193582,0.072837629,0.030973855,0.367583852,angularjs,javascript,jquery,0,0,1,0,0,0,0
benmajor88,367401,142,500,48101,"['javascript', 'jquery', 'html', 'php', 'css', 'mysql', 'arrays', 'json', '.htaccess', 'ajax']","['javascript', 'php', 'jquery', 'mysql', 'css', 'html', 'regex', 'sql', 'google-chrome', 'events']",0.641903526,0.683086624,0.277596802,0.197017822,0.150123953,javascript,jquery,html,0,0,1,0,0,0,0
benoitstpierre,68507,62,500,63736,"['iphone', 'objective-c', 'ios', 'java', 'mysql', 'php', 'javascript', 'c++', 'cocoa-touch', 'c#']","['iphone', 'java', 'objective-c', 'c#', 'optimization', 'blackberry', 'ios', 'user-interface', 'c', 'c++']",0.718367738,0.397957948,0.115407275,0.023678907,0.51111521,ios,objective-c,ios,0,0,0,0,1,0,0
benzado,10947,26,473,71339,"['iphone', 'objective-c', 'ios', 'cocoa-touch', 'xcode', 'cocoa', 'macos', 'ipad', 'memory-management', 'core-data']","['iphone', 'core-animation', 'macos', 'cocoa-touch', 'cocoa', 'xcode', 'c', 'sqlite', 'ios-simulator', 'git']",0.940482664,0.304334058,0.252943017,0.076653727,0.306368765,ios,os,ios,0,0,0,0,1,0,1
bergi_bergos,1048572,33,500,459751,"['javascript', 'node.js', 'promise', 'postgresql', 'ecmascript-6', 'async-await', 'asynchronous', 'typescript', 'arrays', 'es6-promise']","['javascript', 'haskell', 'rust', 'promise', 'reference', 'closures', 'html', 'comparison', 'sorting', 'git']",0.873183384,0.167179315,0.042170015,0.009438994,0.695746978,javascript,javascript,node.js,0,0,1,0,0,0,0
Berlyant,5221944,18,500,95755,"['google-bigquery', 'sql', 'google-cloud-platform', 'arrays', 'regex', 'json', 'group-by', 'join', 'mysql', 'select']","['google-bigquery', 'sql']",0.894917561,0.742451618,0.195807866,0.258860737,0.300472617,0,sql,0,0,0,0,1,0,0,0
bijukunjummen,204788,3,500,44230,"['spring', 'java', 'spring-mvc', 'rest', 'json', 'annotations', 'spring-boot', 'aop', 'aspectj', 'dependency-injection']","['scala', 'java', 'spring-mvc', 'servlet-3.0']",0.796523742,0.71651123,0.085229741,0.076704591,0.424244272,java,java,java,0,1,0,0,0,0,0
billinkc,181965,5,500,51146,"['ssis', 'sql-server', 'sql', 'c#', 'biml', 'ssis-2012', 'etl', 'visual-studio', 'sql-server-2012', 'sql-server-data-tools']","['ssis', 'excel', 'excel-2010', 'powerpivot', 'dax', 'c#', 'ezapi', 'tfs', 'sql-server', 'benchmarking']",0.899051192,0.228974639,0.273658935,0.032609107,0.324570041,0,sql-server,c#,1,0,0,1,0,0,0
billkarwin,20860,15,500,430895,"['mysql', 'sql', 'database', 'php', 'sql-injection', 'innodb', 'json', 'mariadb', 'foreign-keys', 'pdo']","['python', 'django', 'java', 'php', 'bash', 'directory', 'file-permissions', 'debugging', 'ide', 'python-blessings']",0.983294123,0.335487675,0.23426379,0.035041756,0.08725429,php,mysql,sql,0,0,1,1,0,0,0
BinaryMuse,62082,24,500,144552,"['reactjs', 'javascript', 'angularjs', 'node.js', 'react-router', 'reactjs-flux', 'react-jsx', 'express', 'angularjs-directive', 'ruby-on-rails']","['ruby-on-rails-3', 'ruby', 'javascript', 'java', 'activerecord', 'gwt', 'web-audio-api', 'has-many-through', 'rust', 'borrow-checker']",0.922680447,0.302536702,0.390133527,0.20929758,0.32266759,javascript,reactjs,angularjs,0,0,1,0,0,0,0
birryree,297696,4,500,64296,"['c++', 'python', 'c', 'java', 'linux', 'amazon-web-services', 'arrays', 'gcc', 'bash', 'qt']","['scala', 'apache-spark', 'apache-spark-sql', 'apache-spark-dataset', 'apache-spark-encoders', 'cmake', 'solaris', 'sparc', 'django', 'django-models']",0.898764319,0.584020744,0.652389477,0.057516559,0.383430292,c++,python,c,0,1,0,0,0,0,0
bjhomer,100478,6,318,47179,"['objective-c', 'iphone', 'ios', 'xcode', 'cocoa-touch', 'cocoa', 'automatic-ref-counting', 'macos', 'memory-management', 'xcode4']","['cocoa', 'objective-c', 'core-graphics', 'alassetslibrary', 'alasset', 'nstableview', 'swift', 'appkit', 'django']",0.931611367,0.191222204,0.071543563,0.012462226,0.432641125,objective-c,os,ios,0,0,0,0,1,0,1
BlackBeltCoder,522663,500,500,57267,"['c#', 'c', 'c++', '.net', 'asp.net', 'string', 'pointers', 'arrays', 'winforms', 'asp.net-mvc']","['c#', '.net', 'jquery', 'asp.net', 'javascript', 'asp.net-mvc', 'c++', 'html', 'entity-framework', 'css']",0.871553414,0.425428055,0.111146118,0.002305136,0.389885383,c#,c++,.net,1,1,0,0,0,0,0
blixt,119081,67,323,45939,"['javascript', 'jquery', 'php', 'python', 'regex', 'html', 'css', 'c#', 'mysql', 'google-app-engine']","['python', 'ios', 'google-app-engine', 'c#', 'swift', 'objective-c', 'javascript', 'iphone', 'asp.net', 'svn']",0.921180855,0.220509444,0.098394188,0.008814054,0.36651886,javascript,python,c#,1,1,1,0,0,0,0
blowdart,2525,6,500,50580,"['asp.net', 'c#', 'asp.net-core', '.net', 'asp.net-core-mvc', 'security', 'asp.net-mvc', 'wcf', 'antixsslibrary', 'iis']","['asp.net', 'wcf', 'machinekey', 'security', 'certificate', 'signing', 'x509certificate', 'c#', 'performancecounter', 'algorithm']",0.699716889,0.03272901,0.111627438,0.012846098,0.482346288,asp.net,c#,os,1,0,0,0,0,0,1
blundell_apps,413127,52,500,66553,"['android', 'java', 'android-things', 'android-studio', 'kotlin', 'android-layout', 'android-activity', 'android-fragments', 'android-intent', 'xml']","['android', 'java', 'xml', 'optimization', 'android-intent', 'coding-style', 'performance', 'design-patterns', 'android-layout', 'textview']",0.798518509,0.314637267,0.12847571,0.016203539,0.429919948,android,java,android,0,1,0,0,1,0,0
bobcrovella,1695960,0,500,110008,"['cuda', 'c++', 'gpu', 'thrust', 'nvidia', 'python', 'gpgpu', 'numba', 'parallel-processing', 'c']",[],0.623877318,0.748000599,0.105667987,0.062735624,0.430062422,0,c++,0,0,1,0,0,0,0,0
bookofzeus,905093,0,282,47495,"['php', '.htaccess', 'mod-rewrite', 'mysql', 'apache', 'redirect', 'jquery', 'url-rewriting', 'regex', 'css']",[],0.792966738,0.319367921,0.155745366,0.001403926,0.268389225,php,php,php,0,0,1,0,0,0,0
boredzo,30461,44,500,92764,"['cocoa', 'objective-c', 'macos', 'ios', 'core-graphics', 'cocoa-touch', 'iphone', 'xcode', 'core-foundation', 'nsimage']","['macos', 'cocoa', 'objective-c', 'xcode', 'appkit', 'clang', 'ios', 'cocoa-touch', 'osx-lion', 'dtrace']",0.948767241,0.43027029,0.089947049,0.012466189,0.379719806,os,objective-c,os,0,0,0,0,1,0,1
borisguery,61337,37,370,44267,"['php', 'zend-framework', 'javascript', 'jquery', 'html', 'symfony', 'css', 'mysql', 'doctrine-orm', 'oop']","['php', 'zend-framework', 'javascript', 'jquery', 'html', 'rest', 'internationalization', 'seo', 'data-structures', 'http']",0.47855388,0.369976689,0.501263173,0.065729105,0.952582378,php,host,javascript,0,0,1,0,0,0,1
bowersox_kevin,714969,48,500,85294,"['java', 'javascript', 'jquery', 'html', 'spring', 'css', 'hibernate', 'sql', 'arrays', 'spring-mvc']","['java', 'javascript', 'spring', 'jquery', 'html', 'tomcat', 'spring-data', 'jquery-ui', 'oracle', 'css']",0.854976819,0.65411916,0.372045002,0.032217916,0.24626743,java,javascript,jquery,0,1,1,0,0,0,0
